step,E_neutral_Ha,E_charged_Ha,deltaE_raw_mHa,deltaE_cleaned_mHa
26067,-200.57940779588188,-200.3619173904136,217.4904054682827,217.4904054682827
26068,-200.61160567466067,-200.3622292978637,249.37637679695968,249.37637679695968
26069,-200.632735996406,-200.4009419122432,231.79408416280012,231.79408416280012
26070,-200.61303025656133,-200.33021763213185,282.8126244294822,282.8126244294822
26071,-200.59654185653727,-200.35868094052677,237.8609160105043,237.8609160105043
26072,-200.58941894254716,-200.36237298800663,227.04595454052878,227.04595454052878
26073,-200.60334316098837,-200.31540256182765,287.94059916072,287.94059916072
26074,-200.6065315618842,-200.33549335650267,271.03820538152945,271.03820538152945
26075,-200.6116785015958,-200.364030393526,247.64810806979654,247.64810806979654
26076,-200.60636742359597,-200.34127770745928,265.08971613668564,265.08971613668564
26077,-200.62217106871088,-200.3892469293707,232.9241393401844,232.9241393401844
26078,-200.6318409744955,-200.33648017798964,295.3607965058609,295.3607965058609
26079,-200.63443151549788,-200.33622829529185,298.20322020603385,298.20322020603385
26080,-200.60652835660403,-200.3435644661741,262.96389042994406,262.96389042994406
26081,-200.6423189860768,-200.3666684389459,275.6505471308799,275.6505471308799
26082,-200.60369516180864,-200.3706831091204,233.01205268825242,233.01205268825242
26083,-200.6152143195661,-200.3618408593693,253.37346019679785,253.37346019679785
26084,-200.5847772171008,-200.3642589075062,220.5183095945813,220.5183095945813
26085,-200.59567411153023,-200.36556245516127,230.1116563689618,230.1116563689618
26086,-200.5831885782718,-200.3467661097044,236.42246856741167,236.42246856741167
26087,-200.63289911323116,-200.34493735576297,287.96175746819586,287.96175746819586
26088,-200.62604263248855,-200.3633550468706,262.6875856179538,262.6875856179538
26089,-200.6086959842243,-200.3515089304134,257.18705381092377,257.18705381092377
26090,-200.5889909132568,-200.3639563251386,225.03458811820565,225.03458811820565
26091,-200.6103497225272,-200.3299154358944,280.4342866327829,280.4342866327829
26092,-200.6037460153346,-200.3343908008893,269.35521444528376,269.35521444528376
26093,-200.60403239369305,-200.3636065144787,240.42587921434233,240.42587921434233
26094,-200.62585991724512,-200.3673258365855,258.53408065961503,258.53408065961503
26095,-200.6125145738793,-200.3325593322291,279.9552416502138,279.9552416502138
26096,-200.6085959239797,-200.32383428962805,284.76163435163926,284.76163435163926
26097,-200.6344134993902,-200.3384388668753,295.9746325149126,295.9746325149126
26098,-200.59239092978987,-200.3541095080812,238.2814217086775,238.2814217086775
26099,-200.6081227309053,-200.390844279348,217.27845155731984,217.27845155731984
26100,-200.61301014041555,-200.3731307845466,239.8793558689647,239.8793558689647
26101,-200.61829069660317,-200.33677023041787,281.5204661852988,281.5204661852988
26102,-200.6308397818493,-200.34597510353052,284.86467831876894,284.86467831876894
26103,-200.58504239703385,-200.33768912028629,247.35327674756036,247.35327674756036
26104,-200.63054564713045,-200.3863789841076,244.1666630228383,244.1666630228383
26105,-200.61215253323508,-200.35008174086727,262.0707923678083,262.0707923678083
26106,-200.6389688321103,-200.36816475045964,270.8040816506525,270.8040816506525
26107,-200.60225933074437,-200.35948944400383,242.76988674054678,242.76988674054678
26108,-200.5848130522491,-200.35171542276868,233.0976294804259,233.0976294804259
26109,-200.61030545931865,-200.3584407162038,251.86474311485085,251.86474311485085
26110,-200.58686829781124,-200.388083227736,198.78507007524604,198.78507007524604
26111,-200.59303228337663,-200.3504955950586,242.5366883180402,242.5366883180402
26112,-200.578211729258,-200.35795248650967,220.25924274831254,220.25924274831254
26113,-200.6340174019141,-200.3538648046832,280.15259723088093,280.15259723088093
26114,-200.5965788961197,-200.36880068985025,227.77820626944845,227.77820626944845
26115,-200.5844385651177,-200.32675375849385,257.68480662384263,257.68480662384263
26116,-200.5915106314828,-200.36701188501368,224.4987464691235,224.4987464691235
26117,-200.61149899269984,-200.3468622579121,264.63673478772876,264.63673478772876
26118,-200.598601992459,-200.35305895041185,245.54304204716004,245.54304204716004
26119,-200.60995121947715,-200.34052164347852,269.42957599862893,269.42957599862893
26120,-200.60863867047289,-200.3684031341875,240.23553628538252,240.23553628538252
26121,-200.61389010546912,-200.35418328525105,259.7068202180708,259.7068202180708
26122,-200.63481157952435,-200.35367992950012,281.13165002423557,281.13165002423557
26123,-200.6310133552826,-200.3721974425395,258.8159127431027,258.8159127431027
26124,-200.56975769020272,-200.34864290153507,221.11478866764855,221.11478866764855
26125,-200.6449118739673,-200.35402657004897,290.8853039183157,290.8853039183157
26126,-200.6208245327393,-200.3375552598393,283.26927290001436,283.26927290001436
26127,-200.6023788152105,-200.34903134117343,253.3474740370707,253.3474740370707
26128,-200.60687562200903,-200.35847951785811,248.3961041509133,248.3961041509133
26129,-200.6081065096111,-200.35657143874496,251.53507086614013,251.53507086614013
26130,-200.6540711570728,-200.3617829210628,292.28823600999476,292.28823600999476
26131,-200.6158273104928,-200.3598061415051,256.0211689877008,256.0211689877008
26132,-200.6519360894469,-200.3486295208108,303.30656863611694,303.30656863611694
26133,-200.62265864740505,-200.30622351504428,316.43513236076615,316.43513236076615
26134,-200.6119100790833,-200.35083259848048,261.07748060280755,261.07748060280755
26135,-200.60242128297483,-200.38266182555083,219.75945742400427,219.75945742400427
26136,-200.57481255742783,-200.3419222948526,232.89026257523915,232.89026257523915
26137,-200.59616506915964,-200.3712615260927,224.9035430669437,224.9035430669437
26138,-200.6112690188352,-200.3505471759694,260.7218428657916,260.7218428657916
26139,-200.60815674149063,-200.34213137452505,266.02536696557877,266.02536696557877
26140,-200.56974670109008,-200.33972971489905,230.01698619103195,230.01698619103195
26141,-200.61153466520344,-200.34905603709927,262.4786281041622,262.4786281041622
26142,-200.59582954899724,-200.34278433264663,253.04521635061406,253.04521635061406
26143,-200.59853890514813,-200.36921442084628,229.3244843018556,229.3244843018556
26144,-200.6174369551895,-200.34915195732987,268.284997859638,268.284997859638
26145,-200.55037062584688,-200.38548117246907,164.88945337781047,164.88945337781047
26146,-200.57841049174996,-200.33338818830575,245.02230344421605,245.02230344421605
26147,-200.6254436145836,-200.33889127314075,286.55234144284236,286.55234144284236
26148,-200.64457932847367,-200.37063905288448,273.9402755891831,273.9402755891831
26149,-200.60948461160007,-200.35759150011853,251.89311148153593,251.89311148153593
26150,-200.61880473190664,-200.41096706547927,207.83766642736623,207.83766642736623
26151,-200.60011400117415,-200.36444970687927,235.66429429487812,235.66429429487812
26152,-200.61863109701173,-200.37857828096708,240.05281604465267,240.05281604465267
26153,-200.61696745633856,-200.3589888262697,257.97863006886246,257.97863006886246
26154,-200.62987491452597,-200.34599867822635,283.8762362996192,283.8762362996192
26155,-200.62765321766,-200.33988669195367,287.7665257063313,287.7665257063313
26156,-200.5813540360565,-200.3533358108471,228.0182252093823,228.0182252093823
26157,-200.6142055366646,-200.3478605058041,266.3450308604922,266.3450308604922
26158,-200.61678620817744,-200.3578509285173,258.9352796601361,258.9352796601361
26159,-200.61959442986804,-200.362468228844,257.12620102405026,257.12620102405026
26160,-200.58436244728364,-200.33265024831127,251.71219897237052,251.71219897237052
26161,-200.6229115381807,-200.3571480504773,265.76348770339564,265.76348770339564
26162,-200.60149615586116,-200.3633816193048,238.11453655636683,238.11453655636683
26163,-200.54162580374305,-200.37170893089257,169.91687285047874,169.91687285047874
26164,-200.6153435678576,-200.3556174065109,259.72616134669124,259.72616134669124
26165,-200.6174836832018,-200.3458169681124,271.66671508942386,271.66671508942386
26166,-200.60675401642092,-200.32718796316155,279.5660532593729,279.5660532593729
26167,-200.60760772934495,-200.36298515506007,244.62257428487533,244.62257428487533
26168,-200.5883662719989,-200.34748481141264,240.8814605862517,240.8814605862517
26169,-200.6292131689259,-200.31372258087967,315.49058804623087,315.49058804623087
26170,-200.6153431507582,-200.37373799798053,241.60515277768013,241.60515277768013
26171,-200.5990736094936,-200.3467528836492,252.3207258443847,252.3207258443847
26172,-200.6099632754435,-200.34088463645105,269.078638992454,269.078638992454
26173,-200.60151021919333,-200.33959474462412,261.91547456920716,261.91547456920716
26174,-200.6297806224172,-200.33591750339,293.86311902720763,293.86311902720763
26175,-200.57939225424064,-200.363136940471,216.25531376963636,216.25531376963636
26176,-200.5927784519722,-200.36847722164663,224.30123032557958,224.30123032557958
26177,-200.6308751373053,-200.3360679784446,294.8071588607206,294.8071588607206
26178,-200.61362952945697,-200.37979452101183,233.8350084451406,233.8350084451406
26179,-200.6374964039176,-200.39044679362163,247.04961029596006,247.04961029596006
26180,-200.61288995181053,-200.37206764850117,240.82230330935772,240.82230330935772
26181,-200.60301047741623,-200.37503143731112,227.9790401051116,227.9790401051116
26182,-200.6052512495859,-200.36379603282265,241.45521676325643,241.45521676325643
26183,-200.58934746351892,-200.3402378015604,249.1096619585278,249.1096619585278
26184,-200.61631978092225,-200.3664494853305,249.87029559176221,249.87029559176221
26185,-200.60226416302544,-200.35049010337892,251.77405964652166,251.77405964652166
26186,-200.6288610608773,-200.32297823929403,305.88282158328184,305.88282158328184
26187,-200.6145348438648,-200.3856546701172,228.88017374759784,228.88017374759784
26188,-200.63121386173196,-200.37130224480055,259.9116169314186,259.9116169314186
26189,-200.62973403584755,-200.3565404044159,273.19363143163855,273.19363143163855
26190,-200.60993929045355,-200.360483995962,249.455294491554,249.455294491554
26191,-200.63593067616625,-200.3500191505572,285.9115256090661,285.9115256090661
26192,-200.59029604576023,-200.35080884952583,239.48719623439274,239.48719623439274
26193,-200.6239142608529,-200.35418310010493,269.7311607479662,269.7311607479662
26194,-200.60965979495035,-200.3510753139741,258.5844809762534,258.5844809762534
26195,-200.60135736051672,-200.37411521111252,227.24214940419074,227.24214940419074
26196,-200.60748362989565,-200.3606771219521,246.8065079435462,246.8065079435462
26197,-200.6232310651171,-200.3819965490761,241.2345160410041,241.2345160410041
26198,-200.59849779896783,-200.3598621815492,238.63561741862327,238.63561741862327
26199,-200.59103605221048,-200.314678446321,276.3576058894728,276.3576058894728
26200,-200.60140074335808,-200.37184545605092,229.55528730716424,229.55528730716424
26201,-200.5797358452417,-200.3528247673137,226.91107792797993,226.91107792797993
26202,-200.61484916762345,-200.30756363025807,307.2855373653738,307.2855373653738
26203,-200.62054910632037,-200.33082978255555,289.7193237648139,289.7193237648139
26204,-200.59386736674216,-200.3798934868028,213.97387993934558,213.97387993934558
26205,-200.61944695221283,-200.3676533683298,251.7935838830283,251.7935838830283
26206,-200.60853026683515,-200.3698062981109,238.72396872425838,238.72396872425838
26207,-200.60215517768503,-200.3790560298237,223.09914786134755,223.09914786134755
26208,-200.61334154798544,-200.36691714330436,246.42440468107907,246.42440468107907
26209,-200.60807568634488,-200.35290988414525,255.16580219962748,255.16580219962748
26210,-200.60076600284225,-200.3827340595156,218.03194332665043,218.03194332665043
26211,-200.6083315704921,-200.38933735051504,218.9942199770769,218.9942199770769
26212,-200.61189066270776,-200.3481353565112,263.75530619657184,263.75530619657184
26213,-200.62472343446524,-200.3631251709858,261.59826347944204,261.59826347944204
26214,-200.6106872279585,-200.37784670361532,232.8405243431746,232.8405243431746
26215,-200.60260315742488,-200.36826243757025,234.3407198546288,234.3407198546288
26216,-200.58091350730027,-200.331052505207,249.86100209326878,249.86100209326878
26217,-200.6287560644636,-200.35482168562848,273.93437883512206,273.93437883512206
26218,-200.62830638757657,-200.32739129814584,300.9150894307311,300.9150894307311
26219,-200.6181812791836,-200.3642252832424,253.95599594119744,253.95599594119744
26220,-200.61106314518585,-200.3475372237578,263.5259214280552,263.5259214280552
26221,-200.60542850579924,-200.3593714121153,246.05709368393036,246.05709368393036
26222,-200.5831321819824,-200.34770639671092,235.42578527147384,235.42578527147384
26223,-200.6161868434248,-200.3290489879196,287.13785550519333,287.13785550519333
26224,-200.57301124853012,-200.3386861436041,234.32510492602887,234.32510492602887
26225,-200.58625292915093,-200.3577657128019,228.48721634903768,228.48721634903768
26226,-200.6071730284299,-200.3884589578627,218.71407056721637,218.71407056721637
26227,-200.60239209194603,-200.35288378415768,249.50830778834643,249.50830778834643
26228,-200.6334742360463,-200.35927180871076,274.20242733555256,274.20242733555256
26229,-200.6008125373845,-200.3539818364932,246.83070089130865,246.83070089130865
26230,-200.63300349686847,-200.31937960569644,313.6238911720284,313.6238911720284
26231,-200.59945545806423,-200.3067423756105,292.71308245373007,292.71308245373007
26232,-200.61006473932127,-200.3337491239293,276.31561539197946,276.31561539197946
26233,-200.61661027894283,-200.34858765877956,268.02262016326495,268.02262016326495
26234,-200.5918044167836,-200.33685238240437,254.95203437921532,254.95203437921532
26235,-200.60540059041463,-200.33668357234467,268.71701806996384,268.71701806996384
26236,-200.6212317121809,-200.3350839710644,286.1477411165083,286.1477411165083
26237,-200.5981962744196,-200.33307223557028,265.1240388493079,265.1240388493079
