jastrow,n_carbon,angle,cutoff,steps,E,E_std,t
no,6,0,5.0,13200,-230.83085461109965,0.6814187420041937,1.1336202560923994
no,6,0,5.0,13400,-230.83083279297315,0.6013838178233096,1.1282075508497655
no,6,0,5.0,13600,-230.83086717160285,0.5812560100304452,1.1332699861377478
no,6,0,5.0,13800,-230.83102165669067,0.6202875124780756,1.1346893878653646
no,6,0,5.0,14000,-230.83068881269222,0.5496718977627001,1.1308458996936679
no,6,0,5.0,14200,-230.83039451446203,0.5824543645507411,1.1352563397958875
no,6,0,5.0,14400,-230.8306653620727,0.5902309245184848,1.1368016977794468
no,6,0,5.0,14600,-230.8301331217865,0.7040391376144007,1.1294022798538208
no,6,0,5.0,14800,-230.83027850189964,0.5498703153509843,1.1331894309259951
no,6,0,5.0,15000,-230.82966103409316,0.6011926688646015,1.1278120311908424
no,6,0,5.0,15200,-230.829287172807,0.5232295535112682,1.1346027869731188
no,6,0,5.0,15400,-230.83087800295283,0.6101186353909341,1.1345282928086817
no,6,0,5.0,15600,-230.8308201193457,0.5951094470526043,1.1346284919418395
no,6,0,5.0,15800,-230.83117380085753,0.570776039048245,1.1321581187658012
no,6,0,5.0,16000,-230.830916005154,0.6078643783142692,1.134630223736167
no,6,0,5.0,16200,-230.8317974788872,0.5610635170811101,1.1319604581221938
no,6,0,5.0,16400,-230.83172867473522,0.564630754684147,1.1324219908565283
no,6,0,5.0,16600,-230.83223245992534,0.5425673503624765,1.1335914894007146
no,6,0,5.0,16800,-230.83269537210128,0.5393235855980923,1.1388347600586712
no,6,0,5.0,17000,-230.8332855865155,0.6007286419993952,1.134316355921328
no,6,0,5.0,17200,-230.83212172540914,0.5609827935695648,1.1334620439447463
no,6,0,5.0,17400,-230.83254072392063,0.8197752268690812,1.1355261444114149
no,6,0,5.0,17600,-230.83299384744916,0.6214690616256312,1.1350707788951695
no,6,0,5.0,17800,-230.83359268489838,0.6369068089284395,1.1290889820083976
no,6,0,5.0,18000,-230.83386673346735,0.5936219660859359,1.1351962690241635
no,6,0,5.0,18200,-230.8343338683848,0.5726550503780967,1.1294022989459336
no,6,0,5.0,18400,-230.8349771758937,0.5865854636618966,1.1353736650198698
no,6,0,5.0,18600,-230.83471748701652,0.685356971464659,1.1316971061751246
no,6,0,5.0,18800,-230.83443555433777,0.5813567701138949,1.1344719342887402
no,6,0,5.0,19000,-230.83428459140515,0.5879657503805662,1.1444980446249247
no,6,0,5.0,19200,-230.83407226195547,0.5677036988107782,1.1295780949294567
no,6,0,5.0,19400,-230.83390601662518,0.5749016561006245,1.139194403309375
no,6,0,5.0,19600,-230.83372554497348,0.5196567193457955,1.1327434941194952
no,6,0,5.0,19800,-230.83428422586678,0.6105874212164628,1.132433651946485
no,6,90,3.0,0,-225.11302185058594,13.088929080963135,1.0242308214947116
no,6,90,3.0,200,-228.66389252512081,5.109781189968712,1.0085685669910163
no,6,90,3.0,400,-229.91530832298372,3.3075459254415414,1.0034788940101862
no,6,90,3.0,600,-230.32466874316867,2.2240558360752307,1.009655294008553
no,6,90,3.0,800,-230.49334495971394,2.9443161738546273,1.0088973599486053
no,6,90,3.0,1000,-230.57260305223153,1.7396245253713507,1.0111882069613785
no,6,90,3.0,1200,-230.62733491174632,1.7133234488336664,1.0016335819964297
no,6,90,3.0,1400,-230.6416361033075,1.494128942489624,1.0180426720180549
no,6,90,3.0,1600,-230.65804078109375,1.1983114543714022,1.001752559968736
no,6,90,3.0,1800,-230.67330058181744,1.1927526310870522,0.9991609739954583
no,6,90,3.0,2000,-230.67953567605778,1.1567371330763165,1.0079729539575055
no,6,90,3.0,2200,-230.69581563834197,1.1222159391955326,1.0071254299837165
no,6,90,3.0,2400,-230.70433751383274,1.213800543232968,0.9977050479501486
no,6,90,3.0,2600,-230.71038855664972,1.1465828638327749,1.0020341640338302
no,6,90,3.0,2800,-230.71267084800255,1.0225516432210018,1.00673291599378
no,6,90,3.0,3000,-230.7120863672207,1.1094744707408704,1.0071387820062228
no,6,90,3.0,3200,-230.7126435623647,1.04134800559596,1.0067131380201317
no,6,90,3.0,3400,-230.72140321411317,1.0129424302201522,1.0029315380379558
no,6,90,3.0,3600,-230.72292470548138,1.0652082750671787,0.9983998779789545
no,6,90,3.0,3800,-230.72840480498726,1.0792592544304698,1.008654247969389
no,6,90,3.0,4000,-230.73319076434933,1.050918315586291,0.9987453139619902
no,6,90,3.0,4200,-230.73338237342628,1.037241047934482,1.007335098052863
no,6,90,3.0,4400,-230.73310558163053,0.9708471894264221,1.0035956189967692
no,6,90,3.0,4600,-230.73307165648893,0.9191012257023862,1.0072735520079732
no,6,90,3.0,4800,-230.73209754881114,0.9755511628954034,0.9975606949883513
no,6,90,3.0,5000,-230.73550934292393,1.0602798869735317,1.003969742974732
no,6,90,3.0,5200,-230.73352565578654,1.024565875530243,1.008856046013534
no,6,90,3.0,5400,-230.73464240510063,1.0676892242933576,1.0019344780012034
no,6,90,3.0,5600,-230.7372494927424,0.9071231923605266,1.0086709579918534
no,6,90,3.0,5800,-230.7423993431107,0.8957809429419669,0.9977060940000229
no,6,90,3.0,6000,-230.74349411897185,0.9441190612943549,1.0021323229884729
no,6,90,3.0,6200,-230.7436902231034,0.8602750615069741,1.0017887799767777
no,6,90,3.0,6400,-230.73965097526658,0.9465466580892864,1.0065009190002456
no,6,90,3.0,6600,-230.73937699202065,0.88593359056272,0.9953698000172153
no,6,90,3.0,6800,-230.73985749925313,0.8720003209616008,0.9973677630187012
no,6,90,3.0,7000,-230.7414106475142,0.8564167556009794,1.007779120001942
no,6,90,3.0,7200,-230.7455078057455,0.8752589194398177,1.0082280799979344
no,6,90,3.0,7400,-230.7448483165371,0.8924574695135418,0.9977952350163832
no,6,90,3.0,7600,-230.74466092835442,0.874236778209084,1.0032276490237564
no,6,90,3.0,7800,-230.74363056945018,0.8739471811997263,1.003990875033196
no,6,90,3.0,8000,-230.7431218540608,0.930305374296088,1.0024005630402826
no,6,90,3.0,8200,-230.7439722120228,0.9649385590302316,1.0095945210196078
no,6,90,3.0,8400,-230.74636236345523,0.8940039151593259,1.0070898809935898
no,6,90,3.0,8600,-230.74781862924715,0.8763775292195772,1.0017000840161927
no,6,90,3.0,8800,-230.74638982595053,0.8486193261648479,1.0145009749685414
no,6,90,3.0,9000,-230.74987314165026,0.8666754176742152,1.00202915398404
no,6,90,3.0,9200,-230.74894111409552,0.8473643597803617,1.001977647014428
no,6,90,3.0,9400,-230.74943667255766,0.8435951565441332,1.0117019349709153
no,6,90,3.0,9600,-230.7480891257521,0.8197004512736672,1.0035434170276858
no,6,90,3.0,9800,-230.74954259766693,0.8319599753931949,0.9995910999714397
no,6,90,3.0,10000,-230.75043176751228,0.8730306656737077,1.0027382590342313
no,6,90,3.0,10200,-230.7498753032641,1.0457157618121098,1.0055216809851117
no,6,90,3.0,10400,-230.75064382841657,0.9094085473763315,0.9981439539697021
no,6,90,3.0,10600,-230.7523359123335,0.8302793910628871,0.9996179139707237
no,6,90,3.0,10800,-230.75440719760348,0.835229798367149,0.996649301960133
no,6,90,3.0,11000,-230.75293234684838,0.8525975723015634,1.0045198120060377
no,6,90,3.0,11200,-230.75288004779802,0.8491452304940474,1.0008404750260524
no,6,90,3.0,11400,-230.75324829524175,0.8436595734797026,1.0066312740091234
no,6,90,3.0,11600,-230.75375177753511,0.8116137353997481,1.0021044409950264
no,6,90,3.0,11800,-230.75271764056106,0.8026259102319416,1.006396765995305
no,6,90,3.0,12000,-230.7521315789354,0.8469434317789579,1.0008112780051306
no,6,90,3.0,12200,-230.75197757991324,0.8292895084933231,1.0050504919490777
no,6,90,3.0,12400,-230.75285815175062,0.8913855489931608,0.9945708800223656
no,6,90,3.0,12600,-230.7537624713801,0.872465287384234,1.006463714002166
no,6,90,3.0,12800,-230.75504301778227,0.83329838514328,1.0122718519996852
no,6,90,3.0,13000,-230.75626676922857,0.7920619092489544,1.0092659030342475
no,6,90,3.0,13200,-230.75618881799682,0.8733838357423481,1.0080367589835078
no,6,90,3.0,13400,-230.75611464995268,0.8148802393361142,1.000002124987077
no,6,90,3.0,13600,-230.75611457040142,0.8127704419587788,1.0059933420270681
no,6,90,3.0,13800,-230.75552831097062,0.7950458557982194,1.0000035419943742
no,6,90,3.0,14000,-230.75522137018737,0.844025825199328,1.0069837259943597
no,6,90,3.0,14200,-230.75544984024452,0.8154037312457436,1.013462514965795
no,6,90,3.0,14400,-230.7549942405991,0.833708687832481,1.0059190890169702
no,6,90,3.0,14600,-230.7554728097244,0.7956179976463318,1.0066644719918258
no,6,90,3.0,14800,-230.7566347873142,0.813533582185444,0.9989183300058357
no,6,90,3.0,15000,-230.75734729291364,0.7973922867523996,0.9987850310280919
no,6,90,3.0,15200,-230.75844930354538,0.8191367042692084,1.0036639599711634
no,6,90,3.0,15400,-230.75854830475845,0.7943573750947651,1.0045717419707216
no,6,90,3.0,15600,-230.75877304140283,0.7998682009546381,0.9984069620259106
no,6,90,3.0,15800,-230.75915379271632,0.8150844699458072,1.0078565630246885
no,6,90,3.0,16000,-230.75886542820305,0.7938616714979473,1.0055696349591017
no,6,90,3.0,16200,-230.75921058982098,0.8279939638940912,1.0068688100436702
no,6,90,3.0,16400,-230.75798143206953,0.7904724353238156,1.0060017540236004
no,6,90,3.0,16600,-230.75813297799232,0.8167798205425865,1.003293810004834
no,6,90,3.0,16800,-230.75801975024305,0.7740156399576288,1.006369776034262
no,6,90,3.0,17000,-230.7569131380278,0.8230229678906893,1.0028073599678464
no,6,90,3.0,17200,-230.75647684681874,0.8186187179465043,1.007026762003079
no,6,90,3.0,17400,-230.75627667842357,0.7698951394934404,1.0122752989991568
no,6,90,3.0,17600,-230.75691087025274,0.7755160927772522,1.0065140039660037
no,6,90,3.0,17800,-230.75732580495495,0.7595400935725162,0.9983739629969932
no,6,90,3.0,18000,-230.75746177721894,0.7715501502940529,1.0048786649713293
no,6,90,3.0,18200,-230.7577345877835,0.7735806107521057,1.0004787730285898
no,6,90,3.0,18400,-230.7581284951024,0.8047083490773251,1.0071925139636733
no,6,90,3.0,18600,-230.7584356342342,0.7650299354603416,0.9969644220545888
no,6,90,3.0,18800,-230.76001344240137,0.7943662499126635,1.0030769539880566
no,6,90,3.0,19000,-230.76137217872719,0.7574129481064645,1.0094549199566245
no,6,90,3.0,19200,-230.76197276679866,0.8148284774077567,1.003455578989815
no,6,90,3.0,19400,-230.76216230359717,0.764577351118389,1.0022103049559519
no,6,90,3.0,19600,-230.76215928580936,0.7786548325889989,1.0099775689886883
no,6,90,3.0,19800,-230.7621723698231,0.8407234173072012,0.9971992680220865
no,6,90,5.0,0,-224.97897644042968,11.309187698364259,1.1416501181665808
no,6,90,5.0,200,-228.48845017663,5.355259368294163,1.1392339318990707
no,6,90,5.0,400,-229.65659114667764,3.7794791773745886,1.1338720321655273
no,6,90,5.0,600,-230.15618887183007,2.4769715007982755,1.1352779171429574
no,6,90,5.0,800,-230.40942244520193,2.0410584713283337,1.132465840317309
no,6,90,5.0,1000,-230.53235814306979,1.6190595187638934,1.1327967466786504
no,6,90,5.0,1200,-230.59244931803224,1.2919319993571232,1.1314363949932158
no,6,90,5.0,1400,-230.62226141271745,1.2715554645186977,1.1342330630868673
no,6,90,5.0,1600,-230.65261588944227,1.314240646989722,1.1342227831482887
no,6,90,5.0,1800,-230.67257646179746,1.0684978993315446,1.137517502065748
no,6,90,5.0,2000,-230.69331055117297,1.1229929045626992,1.1376817380078137
no,6,90,5.0,2200,-230.70775671882643,0.9505798063780132,1.1306931949220598
no,6,90,5.0,2400,-230.71996201479706,0.9309970799245333,1.1306512677110732
no,6,90,5.0,2600,-230.72956533199,0.9135962536460475,1.1349603100679815
no,6,90,5.0,2800,-230.73691193825834,0.9601794700873526,1.1304549821652472
no,6,90,5.0,3000,-230.7444910209005,0.9001127450089705,1.1306931939907372
no,6,90,5.0,3200,-230.75012924553553,0.8343773672455236,1.1265730787999928
no,6,90,5.0,3400,-230.74995616321743,0.9122281294119986,1.1332673244178295
no,6,90,5.0,3600,-230.75790831903228,0.9145055601471349,1.1334430472925305
no,6,90,5.0,3800,-230.76242452053557,0.7569578886032104,1.135146819986403
no,6,90,5.0,4000,-230.76416858881922,0.7609831753530001,1.1385182961821556
no,6,90,5.0,4200,-230.76893598321826,0.8151331857631081,1.1310696322470903
no,6,90,5.0,4400,-230.77056845043316,0.8038733946649652,1.1368619138374925
no,6,90,5.0,4600,-230.76918155519562,0.7972630952533922,1.1313034039922059
no,6,90,5.0,4800,-230.77023891009495,0.7472164630889893,1.1341491960920393
no,6,90,5.0,5000,-230.77275172283814,0.8757542779571131,1.1289459657855332
no,6,90,5.0,5200,-230.7729979167367,0.6962837670978747,1.1331696757115424
no,6,90,5.0,5400,-230.77518845839518,0.6855110494714034,1.1291512898169458
no,6,90,5.0,5600,-230.77499452580398,0.7261321387792888,1.130794091615826
no,6,90,5.0,5800,-230.7750769943366,0.7042654282168338,1.1326009118929505
no,6,90,5.0,6000,-230.7753375532598,0.6648534693216023,1.132243086118251
no,6,90,5.0,6200,-230.7784310383175,0.6792424885850203,1.133168456144631
no,6,90,5.0,6400,-230.77887313346693,0.662596156722621,1.1377878193743527
no,6,90,5.0,6600,-230.7802880170565,0.6521307449591788,1.1321743270382285
no,6,90,5.0,6800,-230.78080410235395,0.9156776541157773,1.13052160711959
no,6,90,5.0,7000,-230.78029511126667,0.6741778505475897,1.1336083943024278
no,6,90,5.0,7200,-230.7814803543226,0.6890479639956826,1.1302593289874494
no,6,90,5.0,7400,-230.7796974578066,0.6446320100834495,1.1298720920458436
no,6,90,5.0,7600,-230.78155885611014,0.599278704116219,1.12989616766572
no,6,90,5.0,7800,-230.78272359756883,0.7061423784808109,1.1297329729422927
no,6,90,5.0,8000,-230.7832413305211,0.9611331632262782,1.1334982779808342
no,6,90,5.0,8200,-230.78441928068295,0.6192490772197121,1.130590814165771
no,6,90,5.0,8400,-230.78393537374072,0.6203241160041407,1.1327882129698992
no,6,90,5.0,8600,-230.78489997903742,0.6554474109097531,1.1323477891273797
no,6,90,5.0,8800,-230.78538369540288,0.6552628717924419,1.1307529211044312
no,6,90,5.0,9000,-230.78702573115396,0.650802659360986,1.1313135577365756
no,6,90,5.0,9200,-230.7875239704771,0.6918719097187644,1.1346969748847187
no,6,90,5.0,9400,-230.78831376226438,0.586462488299922,1.1272028679959476
no,6,90,5.0,9600,-230.78865617653636,0.6032949497825221,1.135762175079435
no,6,90,5.0,9800,-230.7889240699935,0.5851375805704218,1.1311427070759237
no,6,90,5.0,10000,-230.7892930426749,0.64832582912947,1.1329111279919744
no,6,90,5.0,10200,-230.78974418049626,0.6411428953471937,1.135492257308215
no,6,90,5.0,10400,-230.79082408326101,0.5796338978566622,1.1350613189861178
no,6,90,5.0,10600,-230.7905846652665,0.6173817484002364,1.1288782241754234
no,6,90,5.0,10800,-230.79053335153694,0.6245010808894509,1.1345081659965217
no,6,90,5.0,11000,-230.7901816542586,0.5700634937537344,1.1303156982176006
no,6,90,5.0,11200,-230.79103827559453,0.6413993176661039,1.1315774540416896
no,6,90,5.0,11400,-230.7907674384432,0.5904132504212228,1.1301748249679804
no,6,90,5.0,11600,-230.7908574969,0.6301308462494298,1.1357491011731327
no,6,90,5.0,11800,-230.79168988888748,0.6262372183172327,1.1322286068461835
no,6,90,5.0,12000,-230.7924238155815,0.5875575103257832,1.137900825124234
no,6,90,5.0,12200,-230.79274804542825,0.6559250244968816,1.1338140089064837
no,6,90,5.0,12400,-230.79331929415457,0.5958956448655379,1.1297316900454462
no,6,90,5.0,12600,-230.79344256341867,0.5717114147387052,1.1318478961475194
no,6,90,5.0,12800,-230.79313193840977,0.5541674008494929,1.1354551441036165
no,6,90,5.0,13000,-230.79372280415618,0.5803160965442657,1.1287022912874818
no,6,90,5.0,13200,-230.79311342657317,0.6012121219384042,1.128236684948206
no,6,90,5.0,13400,-230.79297759863843,0.5851423709016097,1.129529281053692
no,6,90,5.0,13600,-230.79315728905013,0.5736464214952368,1.1350298719480634
no,6,90,5.0,13800,-230.7922919550665,0.5736444906184548,1.1398373991250992
no,6,90,5.0,14000,-230.79158803630563,0.6509896297203867,1.1409124140627682
no,6,90,5.0,14200,-230.79193699483844,0.5969246171022716,1.133293863851577
no,6,90,5.0,14400,-230.79196504529585,0.5936735131238636,1.1300832303240895
no,6,90,5.0,14600,-230.79265053208292,0.6217519295843024,1.1369519168511033
no,6,90,5.0,14800,-230.79256867420392,0.5633217127699601,1.1315562231466174
no,6,90,5.0,15000,-230.79310733694888,0.5791865195098677,1.1320981783792377
no,6,90,5.0,15200,-230.79288211854572,0.5711926425758161,1.1329329018481076
no,6,90,5.0,15400,-230.794026552942,0.5841015812597776,1.1297852261923254
no,6,90,5.0,15600,-230.79494438491795,0.5510304632939791,1.1352746561169624
no,6,90,5.0,15800,-230.79489496773863,0.5553996625699495,1.1315706288442016
no,6,90,5.0,16000,-230.79501889597313,0.714686643136175,1.132541568018496
no,6,90,5.0,16200,-230.7947519244508,0.5683427688322569,1.133022760041058
no,6,90,5.0,16400,-230.79536994841473,0.5439810313676533,1.1351241911761463
no,6,90,5.0,16600,-230.79521970280032,0.5753610808598367,1.1332668289542198
no,6,90,5.0,16800,-230.79472699611995,0.6189633074559664,1.1306411889381707
no,6,90,5.0,17000,-230.79475645383317,0.5475075370387027,1.1423842320218682
no,6,90,5.0,17200,-230.79580265432125,0.5418681580769388,1.13753523491323
no,6,90,5.0,17400,-230.79577872510833,0.5441816402109045,1.1353595051914454
no,6,90,5.0,17600,-230.79603221665784,0.6150853931903839,1.1340105687268078
no,6,90,5.0,17800,-230.79645043187028,0.5538032227440884,1.1363285090774298
no,6,90,5.0,18000,-230.79668763236876,0.6345588690356204,1.1337788719683886
no,6,90,5.0,18200,-230.79609778914096,0.6629543492668554,1.1311457050032914
no,6,90,5.0,18400,-230.79649504104557,0.748752982992875,1.1349248471669853
no,6,90,5.0,18600,-230.79665615091193,0.5320743996846048,1.1338863209821284
no,6,90,5.0,18800,-230.79691931826108,0.5380389847253498,1.1354403430595994
no,6,90,5.0,19000,-230.79694377105415,0.5828721005665628,1.132925822865218
no,6,90,5.0,19200,-230.7962670782132,0.5874597492970919,1.129435887094587
no,6,90,5.0,19400,-230.7964279508211,0.5417957384335367,1.1286159506998956
no,6,90,5.0,19600,-230.79665201456172,0.5429207463013498,1.1310895658098161
no,6,90,5.0,19800,-230.79670821662947,0.5723078156772413,1.1358281658031046
no,8,0,3.0,0,-299.30933837890626,14.942558002471923,1.37583327293396
no,8,0,3.0,200,-303.40539309853,7.7919948226527165,1.367845909204334
no,8,0,3.0,400,-305.10956618583157,4.786495058160079,1.3065383760258555
no,8,0,3.0,600,-305.98306783766316,6.616697298853021,1.3693185816518962
no,8,0,3.0,800,-306.3439374940225,3.0149390571995784,1.3138734861277044
no,8,0,3.0,1000,-306.5586401063797,2.7480613369690743,1.3748245518654585
no,8,0,3.0,1200,-306.65235205808784,2.422132874789991,1.3617068361490965
no,8,0,3.0,1400,-306.70816591722655,1.8964135835045262,1.3822586787864566
no,8,0,3.0,1600,-306.7594491082917,1.593062294156928,1.3618542212061584
no,8,0,3.0,1800,-306.75148812974186,1.5669901371002197,1.3086876389570534
no,8,0,3.0,2000,-306.7867539771402,1.5161210298538208,1.3641641642898321
no,8,0,3.0,2200,-306.8041001073627,1.4174236184672306,1.3084704028442502
no,8,0,3.0,2400,-306.80744320406643,1.368247584292763,1.364257159177214
no,8,0,3.0,2600,-306.8209821250159,1.406532513467889,1.3022146141156554
no,8,0,3.0,2800,-306.8250194135164,1.334911816998532,1.3013268909417093
no,8,0,3.0,3000,-306.8276041985576,1.328832551052696,1.2983862250111997
no,8,0,3.0,3200,-306.831641322216,1.337640511362176,1.3484876700676978
no,8,0,3.0,3400,-306.83972161389875,1.209843817510103,1.3674058029428124
no,8,0,3.0,3600,-306.843556971981,1.2205040329381038,1.2994246077723801
