n_carbon,angle,cutoff,model,jastrow,experiment,steps,E,E_std
4,0,3.0,new_sparse,pairwise_MLP,jastrow,26300,-154.69077347751008,0.6248684556860673
4,0,3.0,new_sparse,pairwise_MLP,jastrow,26400,-154.69088040003717,0.5922499142195049
4,0,3.0,new_sparse,pairwise_MLP,jastrow,26500,-154.6909419098521,0.6081733829096744
4,0,3.0,new_sparse,pairwise_MLP,jastrow,26600,-154.6909639915573,0.6157618478724831
4,0,3.0,new_sparse,pairwise_MLP,jastrow,26700,-154.69102414229187,0.6346093667180914
4,0,3.0,new_sparse,pairwise_MLP,jastrow,26800,-154.6912997460394,0.5950745846095838
4,0,3.0,new_sparse,pairwise_MLP,jastrow,26900,-154.69125658876624,0.6156813784649497
4,0,3.0,new_sparse,pairwise_MLP,jastrow,27000,-154.6911743799964,0.6172778480931332
4,0,3.0,new_sparse,pairwise_MLP,jastrow,27100,-154.6913582635977,0.5979622633833634
4,0,3.0,new_sparse,pairwise_MLP,jastrow,27200,-154.69145592945378,0.6104039863536233
4,0,3.0,new_sparse,pairwise_MLP,jastrow,27300,-154.69153384544205,0.6112487347502458
4,0,3.0,new_sparse,pairwise_MLP,jastrow,27400,-154.69185679146085,0.6219965595948068
4,0,3.0,new_sparse,pairwise_MLP,jastrow,27500,-154.69179384096134,0.6039007337469804
4,0,3.0,new_sparse,pairwise_MLP,jastrow,27600,-154.6917993200636,0.6169602118040386
4,0,3.0,new_sparse,pairwise_MLP,jastrow,27700,-154.6918075247907,0.6088768212418807
4,0,3.0,new_sparse,pairwise_MLP,jastrow,27800,-154.69184173125595,0.6094674719007391
4,0,3.0,new_sparse,pairwise_MLP,jastrow,27900,-154.69195825137263,0.627952682344537
4,0,3.0,new_sparse,pairwise_MLP,jastrow,28000,-154.69186738004518,0.6336962361084787
4,0,3.0,new_sparse,pairwise_MLP,jastrow,28100,-154.69180562425737,0.6479155138919228
4,0,3.0,new_sparse,pairwise_MLP,jastrow,28200,-154.69159622659262,0.6006297720106024
4,0,3.0,new_sparse,pairwise_MLP,jastrow,28300,-154.69167262519807,0.6154799555477343
4,0,3.0,new_sparse,pairwise_MLP,jastrow,28400,-154.69163157448108,0.6038787678668374
4,0,3.0,new_sparse,pairwise_MLP,jastrow,28500,-154.6916904158755,0.6240593634153667
4,0,3.0,new_sparse,pairwise_MLP,jastrow,28600,-154.69172371863746,0.5886845494571485
4,0,3.0,new_sparse,pairwise_MLP,jastrow,28700,-154.69185536890228,0.6085523523782429
4,0,3.0,new_sparse,pairwise_MLP,jastrow,28800,-154.69184502408552,0.605756467894504
4,0,3.0,new_sparse,pairwise_MLP,jastrow,28900,-154.69184310103668,0.5953566526111803
4,0,3.0,new_sparse,pairwise_MLP,jastrow,29000,-154.69188000403665,0.6100437013726485
4,0,3.0,new_sparse,pairwise_MLP,jastrow,29100,-154.6916285843394,0.614286504293743
4,0,3.0,new_sparse,pairwise_MLP,jastrow,29200,-154.69158278169843,0.5860627889633179
4,0,3.0,new_sparse,pairwise_MLP,jastrow,29300,-154.69140669919193,0.6181604454391881
4,0,3.0,new_sparse,pairwise_MLP,jastrow,29400,-154.69143602674717,0.595566966031727
4,0,3.0,new_sparse,pairwise_MLP,jastrow,29500,-154.69129729914795,0.5855860176839327
4,0,3.0,new_sparse,pairwise_MLP,jastrow,29600,-154.69136010417432,0.610246783808658
4,0,3.0,new_sparse,pairwise_MLP,jastrow,29700,-154.6912384358259,0.6010768444914567
4,0,3.0,new_sparse,pairwise_MLP,jastrow,29800,-154.69115578714926,0.5981291312920419
4,0,3.0,new_sparse,pairwise_MLP,jastrow,29900,-154.69111876376618,0.6054839742811102
4,0,3.0,new_sparse,pairwise_MLP,jastrow,30000,-154.69136747837496,0.6076674869186
4,0,3.0,new_sparse,pairwise_MLP,jastrow,30100,-154.69123953510973,0.6140554641422472
4,0,3.0,new_sparse,pairwise_MLP,jastrow,30200,-154.69121865057784,0.6050223488556711
4,0,3.0,new_sparse,pairwise_MLP,jastrow,30300,-154.69111548835718,0.6162885521587572
4,0,3.0,new_sparse,pairwise_MLP,jastrow,30400,-154.6908618216343,0.5974760118283724
4,0,3.0,new_sparse,pairwise_MLP,jastrow,30500,-154.69081897364913,0.6130547492127669
4,0,3.0,new_sparse,pairwise_MLP,jastrow,30600,-154.69085781217632,0.6186126847016183
4,0,3.0,new_sparse,pairwise_MLP,jastrow,30700,-154.69106345114093,0.5959154210592571
4,0,3.0,new_sparse,pairwise_MLP,jastrow,30800,-154.69086450576592,0.6011694481498316
4,0,3.0,new_sparse,pairwise_MLP,jastrow,30900,-154.69080500229478,0.7669515703853808
4,0,3.0,new_sparse,pairwise_MLP,jastrow,31000,-154.69072914862298,0.621138406427283
4,0,3.0,new_sparse,pairwise_MLP,jastrow,31100,-154.69081629911514,0.6298844249624955
4,0,3.0,new_sparse,pairwise_MLP,jastrow,31200,-154.6908185983359,0.6084435958611337
4,0,3.0,new_sparse,pairwise_MLP,jastrow,31300,-154.69082297441506,0.609578970231508
4,0,3.0,new_sparse,pairwise_MLP,jastrow,31400,-154.69068391802452,0.6120795137003848
4,0,3.0,new_sparse,pairwise_MLP,jastrow,31500,-154.69076147380787,0.6151849721607409
4,0,3.0,new_sparse,pairwise_MLP,jastrow,31600,-154.69091305035275,0.606325692252109
4,0,3.0,new_sparse,pairwise_MLP,jastrow,31700,-154.69088554212368,0.6221735226480585
4,0,3.0,new_sparse,pairwise_MLP,jastrow,31800,-154.69085944109253,0.6061892948652569
4,0,3.0,new_sparse,pairwise_MLP,jastrow,31900,-154.6908012616322,0.6856020438043695
4,0,3.0,new_sparse,pairwise_MLP,jastrow,32000,-154.69080171038476,0.6203106704511141
4,0,3.0,new_sparse,pairwise_MLP,jastrow,32100,-154.69093033427814,0.6068996787071228
4,0,3.0,new_sparse,pairwise_MLP,jastrow,32200,-154.69099265518216,0.602116114214847
4,0,3.0,new_sparse,pairwise_MLP,jastrow,32300,-154.69115856863442,0.6103666958055998
4,0,3.0,new_sparse,pairwise_MLP,jastrow,32400,-154.69136088107754,0.5832361578941345
4,0,3.0,new_sparse,pairwise_MLP,jastrow,32500,-154.69141198119465,0.603951981193141
4,0,3.0,new_sparse,pairwise_MLP,jastrow,32600,-154.69143234263598,0.6103386533887762
4,0,3.0,new_sparse,pairwise_MLP,jastrow,32700,-154.6913825128903,0.6143459865921422
4,0,3.0,new_sparse,pairwise_MLP,jastrow,32800,-154.69143640730383,0.6068647692078039
4,0,3.0,new_sparse,pairwise_MLP,jastrow,32900,-154.69139348723434,0.6107870058009499
4,0,3.0,new_sparse,pairwise_MLP,jastrow,33000,-154.6914221300509,0.5935718574021992
4,0,3.0,new_sparse,pairwise_MLP,jastrow,33100,-154.6914583564463,0.6043528820339003
4,0,3.0,new_sparse,pairwise_MLP,jastrow,33200,-154.69142072074942,0.6198829600685521
4,0,3.0,new_sparse,pairwise_MLP,jastrow,33300,-154.69117405673182,0.6004928162223414
4,0,3.0,new_sparse,pairwise_MLP,jastrow,33400,-154.69118957535093,0.6077721620860853
4,0,3.0,new_sparse,pairwise_MLP,jastrow,33500,-154.69128267781207,0.6192577920461956
4,0,3.0,new_sparse,pairwise_MLP,jastrow,33600,-154.6913831131151,0.5939221131174188
4,0,3.0,new_sparse,pairwise_MLP,jastrow,33700,-154.69156520754035,0.6014069569738287
4,0,3.0,new_sparse,pairwise_MLP,jastrow,33800,-154.69162431258073,0.6001039774794328
4,0,3.0,new_sparse,pairwise_MLP,jastrow,33900,-154.69172035693492,0.6085725395303023
4,0,3.0,new_sparse,pairwise_MLP,jastrow,34000,-154.69171985650152,0.6169475066034418
4,0,3.0,new_sparse,pairwise_MLP,jastrow,34100,-154.69175413022523,0.6074983728559393
4,0,3.0,new_sparse,pairwise_MLP,jastrow,34200,-154.69188098689182,0.6102762222290039
4,0,3.0,new_sparse,pairwise_MLP,jastrow,34300,-154.6918211151908,0.5925950407981873
4,0,3.0,new_sparse,pairwise_MLP,jastrow,34400,-154.6918916903721,0.5886351434808028
4,0,3.0,new_sparse,pairwise_MLP,jastrow,34500,-154.69190761806428,0.67115024516457
4,0,3.0,new_sparse,pairwise_MLP,jastrow,34600,-154.69191815231392,0.5838431904190465
4,0,3.0,new_sparse,pairwise_MLP,jastrow,34700,-154.69194987352657,0.6236995082152518
4,0,3.0,new_sparse,pairwise_MLP,jastrow,34800,-154.69206279201586,0.6203223341389706
4,0,3.0,new_sparse,pairwise_MLP,jastrow,34900,-154.6921910659904,0.645847107234754
4,0,3.0,new_sparse,pairwise_MLP,jastrow,35000,-154.69213756071068,0.6216077647711101
4,0,3.0,new_sparse,pairwise_MLP,jastrow,35100,-154.69200683837005,0.5947007787855048
4,0,3.0,new_sparse,pairwise_MLP,jastrow,35200,-154.69194875923614,0.5885099800009477
4,0,3.0,new_sparse,pairwise_MLP,jastrow,35300,-154.69202053017122,0.603563810649671
4,0,3.0,new_sparse,pairwise_MLP,jastrow,35400,-154.69199772632578,0.6135727292612979
4,0,3.0,new_sparse,pairwise_MLP,jastrow,35500,-154.69205110266455,0.583322706975435
4,0,3.0,new_sparse,pairwise_MLP,jastrow,35600,-154.69210047126344,0.6088573807164243
4,0,3.0,new_sparse,pairwise_MLP,jastrow,35700,-154.69204388375493,0.6173565544580158
4,0,3.0,new_sparse,pairwise_MLP,jastrow,35800,-154.69189332340036,0.5949832797050476
4,0,3.0,new_sparse,pairwise_MLP,jastrow,35900,-154.6919330127042,0.6158923726332816
4,0,3.0,new_sparse,pairwise_MLP,jastrow,36000,-154.69177765230197,0.6094677793352228
4,0,3.0,new_sparse,pairwise_MLP,jastrow,36100,-154.6916364558027,0.6085321087586252
4,0,3.0,new_sparse,pairwise_MLP,jastrow,36200,-154.69154201798253,0.5929865711613705
4,0,3.0,new_sparse,pairwise_MLP,jastrow,36300,-154.6916351729456,0.6120387002041465
4,0,3.0,new_sparse,pairwise_MLP,jastrow,36400,-154.69163276157823,0.5980214162876731
4,0,3.0,new_sparse,pairwise_MLP,jastrow,36500,-154.69156550348436,0.616187804623654
4,0,3.0,new_sparse,pairwise_MLP,jastrow,36600,-154.69167932726052,0.5851918553051195
4,0,3.0,new_sparse,pairwise_MLP,jastrow,36700,-154.69173238885597,0.5941140463477687
4,0,3.0,new_sparse,pairwise_MLP,jastrow,36800,-154.69172294759156,0.5922598462355765
4,0,3.0,new_sparse,pairwise_MLP,jastrow,36900,-154.69179735097484,0.6045654227859095
4,0,3.0,new_sparse,pairwise_MLP,jastrow,37000,-154.69189964054897,0.5946280799413982
4,0,3.0,new_sparse,pairwise_MLP,jastrow,37100,-154.69201399702183,0.5881850311630651
4,0,3.0,new_sparse,pairwise_MLP,jastrow,37200,-154.69198741366327,0.5914206347967449
4,0,3.0,new_sparse,pairwise_MLP,jastrow,37300,-154.691940924068,0.6127684618297377
4,0,3.0,new_sparse,pairwise_MLP,jastrow,37400,-154.69184299786846,0.6132937481528834
4,0,3.0,new_sparse,pairwise_MLP,jastrow,37500,-154.69193915443051,0.5760399322760733
4,0,3.0,new_sparse,pairwise_MLP,jastrow,37600,-154.69195618607478,0.6009385272076255
4,0,3.0,new_sparse,pairwise_MLP,jastrow,37700,-154.6917751120844,0.5976476324232001
4,0,3.0,new_sparse,pairwise_MLP,jastrow,37800,-154.6918362686375,0.6172521396687156
4,0,3.0,new_sparse,pairwise_MLP,jastrow,37900,-154.6915883474347,0.5989626081366288
4,0,3.0,new_sparse,pairwise_MLP,jastrow,38000,-154.69166070228908,0.5955632078020197
4,0,3.0,new_sparse,pairwise_MLP,jastrow,38100,-154.69169725331622,0.591692190421255
4,0,3.0,new_sparse,pairwise_MLP,jastrow,38200,-154.69169404660622,0.6491048085062128
4,0,3.0,new_sparse,pairwise_MLP,jastrow,38300,-154.6917753423168,0.6170987549581026
4,0,3.0,new_sparse,pairwise_MLP,jastrow,38400,-154.69169737884823,0.6083409786224365
4,0,3.0,new_sparse,pairwise_MLP,jastrow,38500,-154.6916880867891,0.6063760048464725
4,0,3.0,new_sparse,pairwise_MLP,jastrow,38600,-154.69179936985287,0.6067632154414528
4,0,3.0,new_sparse,pairwise_MLP,jastrow,38700,-154.6917259239872,0.6045345444428293
4,0,3.0,new_sparse,pairwise_MLP,jastrow,38800,-154.69171807623795,0.6083599925041199
4,0,3.0,new_sparse,pairwise_MLP,jastrow,38900,-154.69169921950146,0.6160692792189749
4,0,3.0,new_sparse,pairwise_MLP,jastrow,39000,-154.69167073024832,0.5839705153515464
4,0,3.0,new_sparse,pairwise_MLP,jastrow,39100,-154.69174843155366,0.5854653276895222
4,0,3.0,new_sparse,pairwise_MLP,jastrow,39200,-154.69181945124197,0.5985879427508304
4,0,3.0,new_sparse,pairwise_MLP,jastrow,39300,-154.69183822935838,0.6120479859803852
4,0,3.0,new_sparse,pairwise_MLP,jastrow,39400,-154.69187254780775,0.6111391845502352
4,0,3.0,new_sparse,pairwise_MLP,jastrow,39500,-154.691775007278,0.5979918931659899
4,0,3.0,new_sparse,pairwise_MLP,jastrow,39600,-154.6917371056231,0.6079624389347277
4,0,3.0,new_sparse,pairwise_MLP,jastrow,39700,-154.69175632445953,0.6083485578235827
4,0,3.0,new_sparse,pairwise_MLP,jastrow,39800,-154.69185074948587,0.6011534552825125
4,0,3.0,new_sparse,pairwise_MLP,jastrow,39900,-154.69189176406354,0.6217741056492454
4,0,3.0,new_sparse,pairwise_MLP,jastrow,40000,-154.6919868343631,0.6203880937475907
4,0,3.0,new_sparse,pairwise_MLP,jastrow,40100,-154.69219085980455,0.6583654127622905
4,0,3.0,new_sparse,pairwise_MLP,jastrow,40200,-154.69225780705287,0.6087611505859777
4,0,3.0,new_sparse,pairwise_MLP,jastrow,40300,-154.69222663239415,0.5850659106907091
4,0,3.0,new_sparse,pairwise_MLP,jastrow,40400,-154.6922680698924,0.6115134389776933
4,0,3.0,new_sparse,pairwise_MLP,jastrow,40500,-154.69231546401323,0.5886645599415428
4,0,3.0,new_sparse,pairwise_MLP,jastrow,40600,-154.6922695097314,0.5981739163398743
4,0,3.0,new_sparse,pairwise_MLP,jastrow,40700,-154.69220317395934,0.5965284799274645
4,0,3.0,new_sparse,pairwise_MLP,jastrow,40800,-154.69230798878613,0.6863068781400982
4,0,3.0,new_sparse,pairwise_MLP,jastrow,40900,-154.69222798759174,0.6157722379031935
4,0,3.0,new_sparse,pairwise_MLP,jastrow,41000,-154.692258660257,0.6350853913708737
4,0,3.0,new_sparse,pairwise_MLP,jastrow,41100,-154.69234136024357,0.5907382714120966
4,0,3.0,new_sparse,pairwise_MLP,jastrow,41200,-154.69227034991948,0.6081842905596683
4,0,3.0,new_sparse,pairwise_MLP,jastrow,41300,-154.69219381794002,0.5977553066454435
4,0,3.0,new_sparse,pairwise_MLP,jastrow,41400,-154.6923107900289,0.6497234325659903
4,0,3.0,new_sparse,pairwise_MLP,jastrow,41500,-154.6923969173038,0.5986026494126571
4,0,3.0,new_sparse,pairwise_MLP,jastrow,41600,-154.69231635158647,0.6204525357798526
4,0,3.0,new_sparse,pairwise_MLP,jastrow,41700,-154.69218440251584,0.6024295750417208
4,0,3.0,new_sparse,pairwise_MLP,jastrow,41800,-154.6922983240965,0.5924910495155736
4,0,3.0,new_sparse,pairwise_MLP,jastrow,41900,-154.69244307617035,0.6021533514323988
4,0,3.0,new_sparse,pairwise_MLP,jastrow,42000,-154.69235824482573,0.59479547488062
4,0,3.0,new_sparse,pairwise_MLP,jastrow,42100,-154.69249864848322,0.5938692971279746
4,0,3.0,new_sparse,pairwise_MLP,jastrow,42200,-154.69249517368488,0.5768416649416873
4,0,3.0,new_sparse,pairwise_MLP,jastrow,42300,-154.69252407022972,0.6470143104854383
4,0,3.0,new_sparse,pairwise_MLP,jastrow,42400,-154.69255557356087,0.5942715469159578
4,0,3.0,new_sparse,pairwise_MLP,jastrow,42500,-154.69252716522917,0.5974098036163732
4,0,3.0,new_sparse,pairwise_MLP,jastrow,42600,-154.69247702325256,0.6138928313004343
4,0,3.0,new_sparse,pairwise_MLP,jastrow,42700,-154.6925229474191,0.6191113277485496
4,0,3.0,new_sparse,pairwise_MLP,jastrow,42800,-154.69256524001665,0.595059190925799
4,0,3.0,new_sparse,pairwise_MLP,jastrow,42900,-154.69247125665285,0.634280822779003
4,0,3.0,new_sparse,pairwise_MLP,jastrow,43000,-154.69241216915,0.5855810736355028
4,0,3.0,new_sparse,pairwise_MLP,jastrow,43100,-154.692381498739,0.5905052956781889
4,0,3.0,new_sparse,pairwise_MLP,jastrow,43200,-154.6924434143896,0.5999286551224557
4,0,3.0,new_sparse,pairwise_MLP,jastrow,43300,-154.69253897908752,0.5933074982542741
4,0,3.0,new_sparse,pairwise_MLP,jastrow,43400,-154.69248798946384,0.5978287332936337
4,0,3.0,new_sparse,pairwise_MLP,jastrow,43500,-154.69241617275975,0.6071021682337711
4,0,3.0,new_sparse,pairwise_MLP,jastrow,43600,-154.6922722894708,0.5914214849472046
4,0,3.0,new_sparse,pairwise_MLP,jastrow,43700,-154.69225238070422,0.5868407080048009
4,0,3.0,new_sparse,pairwise_MLP,jastrow,43800,-154.6921942795015,0.6196423988593253
4,0,3.0,new_sparse,pairwise_MLP,jastrow,43900,-154.69220996595467,0.6026698162681178
4,0,3.0,new_sparse,pairwise_MLP,jastrow,44000,-154.69214087370602,0.6033079781030354
4,0,3.0,new_sparse,pairwise_MLP,jastrow,44100,-154.6920574974723,0.6262157339798776
4,0,3.0,new_sparse,pairwise_MLP,jastrow,44200,-154.69202038820944,0.6142180562019348
4,0,3.0,new_sparse,pairwise_MLP,jastrow,44300,-154.6919654051972,0.5940732014806647
4,0,3.0,new_sparse,pairwise_MLP,jastrow,44400,-154.6919793465637,0.5977146217697545
4,0,3.0,new_sparse,pairwise_MLP,jastrow,44500,-154.69189624573187,0.6318555411539579
4,0,3.0,new_sparse,pairwise_MLP,jastrow,44600,-154.6918275069042,0.5931503208060014
4,0,3.0,new_sparse,pairwise_MLP,jastrow,44700,-154.69190961862273,0.6197391183752763
4,0,3.0,new_sparse,pairwise_MLP,jastrow,44800,-154.69190380564226,0.5847487041824743
4,0,3.0,new_sparse,pairwise_MLP,jastrow,44900,-154.69189821798946,0.6220279963392961
4,0,3.0,new_sparse,pairwise_MLP,jastrow,45000,-154.69191232133824,0.6121928221301028
4,0,3.0,new_sparse,pairwise_MLP,jastrow,45100,-154.6919614542564,0.6009737755122938
4,0,3.0,new_sparse,pairwise_MLP,jastrow,45200,-154.6918644960453,0.6429507669649626
4,0,3.0,new_sparse,pairwise_MLP,jastrow,45300,-154.6918716201573,0.5938824195610849
4,0,3.0,new_sparse,pairwise_MLP,jastrow,45400,-154.69183876144757,0.6041752507812098
4,0,3.0,new_sparse,pairwise_MLP,jastrow,45500,-154.69187343513855,0.6055394850279155
4,0,3.0,new_sparse,pairwise_MLP,jastrow,45600,-154.69196798526897,0.5972256158527575
4,0,3.0,new_sparse,pairwise_MLP,jastrow,45700,-154.69193714782753,0.5819074354673687
4,0,3.0,new_sparse,pairwise_MLP,jastrow,45800,-154.69190102759362,0.5907452043734098
4,0,3.0,new_sparse,pairwise_MLP,jastrow,45900,-154.69188374128632,0.5943161688352886
4,0,3.0,new_sparse,pairwise_MLP,jastrow,46000,-154.6918470287218,0.5995107449983296
4,0,3.0,new_sparse,pairwise_MLP,jastrow,46100,-154.6919131420927,0.580086024183976
4,0,3.0,new_sparse,pairwise_MLP,jastrow,46200,-154.6919099073383,0.6010247531690096
4,0,3.0,new_sparse,pairwise_MLP,jastrow,46300,-154.69195028604054,0.5944729196397882
4,0,3.0,new_sparse,pairwise_MLP,jastrow,46400,-154.69190604702374,0.5977745495344463
4,0,3.0,new_sparse,pairwise_MLP,jastrow,46500,-154.69191214272942,0.6934243221031992
4,0,3.0,new_sparse,pairwise_MLP,jastrow,46600,-154.69203815489567,0.5895189580164457
4,0,3.0,new_sparse,pairwise_MLP,jastrow,46700,-154.6921169730144,0.5979786295639841
4,0,3.0,new_sparse,pairwise_MLP,jastrow,46800,-154.69211038223688,0.5954889968821877
4,0,3.0,new_sparse,pairwise_MLP,jastrow,46900,-154.69210740195666,0.5909681853495146
4,0,3.0,new_sparse,pairwise_MLP,jastrow,47000,-154.69212785697596,0.5777651730336641
4,0,3.0,new_sparse,pairwise_MLP,jastrow,47100,-154.69213492196204,0.6211533264109963
4,0,3.0,new_sparse,pairwise_MLP,jastrow,47200,-154.69201773174885,0.589339952719839
4,0,3.0,new_sparse,pairwise_MLP,jastrow,47300,-154.6920082478438,0.6036622869340997
4,0,3.0,new_sparse,pairwise_MLP,jastrow,47400,-154.691986516604,0.630357867793033
4,0,3.0,new_sparse,pairwise_MLP,jastrow,47500,-154.69203537156318,0.5992787386241712
4,0,3.0,new_sparse,pairwise_MLP,jastrow,47600,-154.69214253055202,0.5898281241718092
4,0,3.0,new_sparse,pairwise_MLP,jastrow,47700,-154.6922433390064,0.5970113277435303
4,0,3.0,new_sparse,pairwise_MLP,jastrow,47800,-154.6923281802525,0.5961763011781793
4,0,3.0,new_sparse,pairwise_MLP,jastrow,47900,-154.69240439583723,0.5879056453704834
4,0,3.0,new_sparse,pairwise_MLP,jastrow,48000,-154.69237159442602,0.594050877972653
4,0,3.0,new_sparse,pairwise_MLP,jastrow,48100,-154.6923484538154,0.5885125304523268
4,0,3.0,new_sparse,pairwise_MLP,jastrow,48200,-154.69234170155494,0.5759437837098774
4,0,3.0,new_sparse,pairwise_MLP,jastrow,48300,-154.6922945417556,0.5898207708408958
4,0,3.0,new_sparse,pairwise_MLP,jastrow,48400,-154.6924523826614,0.6063000904886346
4,0,3.0,new_sparse,pairwise_MLP,jastrow,48500,-154.69245734802848,0.5897085164722643
4,0,3.0,new_sparse,pairwise_MLP,jastrow,48600,-154.6925190211296,0.5966036131507472
4,0,3.0,new_sparse,pairwise_MLP,jastrow,48700,-154.69258128160956,0.5928421742037723
4,0,3.0,new_sparse,pairwise_MLP,jastrow,48800,-154.69250130220965,0.6332068851119593
4,0,3.0,new_sparse,pairwise_MLP,jastrow,48900,-154.69256481494358,0.5923520483468708
4,0,3.0,new_sparse,pairwise_MLP,jastrow,49000,-154.69265467041188,0.5881638087724385
4,0,3.0,new_sparse,pairwise_MLP,jastrow,49100,-154.6926635587678,0.574715234731373
4,0,3.0,new_sparse,pairwise_MLP,jastrow,49200,-154.69262792809317,0.6085113130117717
4,0,3.0,new_sparse,pairwise_MLP,jastrow,49300,-154.6925898503714,0.5922090317073622
4,0,3.0,new_sparse,pairwise_MLP,jastrow,49400,-154.69253155248126,0.589028465120416
4,0,3.0,new_sparse,pairwise_MLP,jastrow,49500,-154.69254516208662,0.5900513498406661
4,0,3.0,new_sparse,pairwise_MLP,jastrow,49600,-154.69265018952066,0.6227269737344039
4,0,3.0,new_sparse,pairwise_MLP,jastrow,49700,-154.69268552783194,0.6278896990575289
4,0,3.0,new_sparse,pairwise_MLP,jastrow,49800,-154.6927431334826,0.6186811923980713
4,0,3.0,new_sparse,pairwise_MLP,jastrow,49900,-154.69280245027676,0.6110958896185222
4,90,3.0,new_sparse,pairwise_MLP,jastrow,0,-149.24928283691406,12.171006298065185
4,90,3.0,new_sparse,pairwise_MLP,jastrow,100,-153.6883069043968,3.758032196446469
4,90,3.0,new_sparse,pairwise_MLP,jastrow,200,-154.28952240243848,2.3194845601132044
4,90,3.0,new_sparse,pairwise_MLP,jastrow,300,-154.45481043617724,1.7909397576984607
4,90,3.0,new_sparse,pairwise_MLP,jastrow,400,-154.45701244524133,1.714873753095928
4,90,3.0,new_sparse,pairwise_MLP,jastrow,500,-154.49813319844412,1.5847555336199308
4,90,3.0,new_sparse,pairwise_MLP,jastrow,600,-154.49132426542926,1.6100298793692338
4,90,3.0,new_sparse,pairwise_MLP,jastrow,700,-154.50920345858833,1.5503678008129722
4,90,3.0,new_sparse,pairwise_MLP,jastrow,800,-154.50225607384687,1.478286021634152
4,90,3.0,new_sparse,pairwise_MLP,jastrow,900,-154.51057171988592,1.4763601516422473
4,90,3.0,new_sparse,pairwise_MLP,jastrow,1000,-154.51120396461465,1.3429156792791266
4,90,3.0,new_sparse,pairwise_MLP,jastrow,1100,-154.51507974802718,1.2855430464995534
4,90,3.0,new_sparse,pairwise_MLP,jastrow,1200,-154.517526680239,1.3207855161867643
4,90,3.0,new_sparse,pairwise_MLP,jastrow,1300,-154.51270030059112,1.3014400758241351
4,90,3.0,new_sparse,pairwise_MLP,jastrow,1400,-154.5185437263377,1.2267224161248458
4,90,3.0,new_sparse,pairwise_MLP,jastrow,1500,-154.5297491193848,1.240354770108273
4,90,3.0,new_sparse,pairwise_MLP,jastrow,1600,-154.52955661307738,1.3131643408223201
4,90,3.0,new_sparse,pairwise_MLP,jastrow,1700,-154.53001177558545,1.2399282392702604
4,90,3.0,new_sparse,pairwise_MLP,jastrow,1800,-154.5336111649548,1.2248968858467906
4,90,3.0,new_sparse,pairwise_MLP,jastrow,1900,-154.54081815693803,1.1693365887591713
4,90,3.0,new_sparse,pairwise_MLP,jastrow,2000,-154.54986133693484,1.0767447321038497
4,90,3.0,new_sparse,pairwise_MLP,jastrow,2100,-154.5478430712202,1.1369877143910057
4,90,3.0,new_sparse,pairwise_MLP,jastrow,2200,-154.55015278744736,1.1682863455069692
4,90,3.0,new_sparse,pairwise_MLP,jastrow,2300,-154.5532073421577,1.0857404658668919
4,90,3.0,new_sparse,pairwise_MLP,jastrow,2400,-154.55649687212522,1.055289437896327
4,90,3.0,new_sparse,pairwise_MLP,jastrow,2500,-154.55689147182895,1.2425989351774518
4,90,3.0,new_sparse,pairwise_MLP,jastrow,2600,-154.55677999076934,1.0467034641065096
4,90,3.0,new_sparse,pairwise_MLP,jastrow,2700,-154.557771736641,1.057493884312479
4,90,3.0,new_sparse,pairwise_MLP,jastrow,2800,-154.5600487711744,1.0016394037949412
4,90,3.0,new_sparse,pairwise_MLP,jastrow,2900,-154.562258747141,0.9987211007820932
4,90,3.0,new_sparse,pairwise_MLP,jastrow,3000,-154.56655040014647,1.070767719494669
4,90,3.0,new_sparse,pairwise_MLP,jastrow,3100,-154.57004907445082,1.005516071068613
4,90,3.0,new_sparse,pairwise_MLP,jastrow,3200,-154.57384818289822,1.0073113315983822
4,90,3.0,new_sparse,pairwise_MLP,jastrow,3300,-154.5762950917392,1.016856654694206
4,90,3.0,new_sparse,pairwise_MLP,jastrow,3400,-154.57970684887667,0.9301828710656417
4,90,3.0,new_sparse,pairwise_MLP,jastrow,3500,-154.5813716749456,0.9331902830224288
4,90,3.0,new_sparse,pairwise_MLP,jastrow,3600,-154.58508576380373,0.9297451690623635
4,90,3.0,new_sparse,pairwise_MLP,jastrow,3700,-154.58890135893597,0.9096675515174866
4,90,3.0,new_sparse,pairwise_MLP,jastrow,3800,-154.59221987106835,0.9476168532120554
4,90,3.0,new_sparse,pairwise_MLP,jastrow,3900,-154.59523171427514,0.8817541630644548
4,90,3.0,new_sparse,pairwise_MLP,jastrow,4000,-154.5980616534321,0.8519814014434814
4,90,3.0,new_sparse,pairwise_MLP,jastrow,4100,-154.59866477738606,0.9128304594441464
4,90,3.0,new_sparse,pairwise_MLP,jastrow,4200,-154.5991185928998,0.862860874125832
4,90,3.0,new_sparse,pairwise_MLP,jastrow,4300,-154.60012238030936,0.854324155732205
4,90,3.0,new_sparse,pairwise_MLP,jastrow,4400,-154.60150377216786,0.9116891465689007
4,90,3.0,new_sparse,pairwise_MLP,jastrow,4500,-154.60384358437378,0.8086554062993903
4,90,3.0,new_sparse,pairwise_MLP,jastrow,4600,-154.6057110045024,0.8305216368876005
4,90,3.0,new_sparse,pairwise_MLP,jastrow,4700,-154.60847181663942,0.8048207257923327
4,90,3.0,new_sparse,pairwise_MLP,jastrow,4800,-154.60910911800025,0.808496428163428
